Num,1. Acceleration Pedal Position (%),2. Battery Voltage (V),3. Cruise Control Active (   ),4. Engine Coolant Temperature (degree C),5. Engine Running Status ECM (   ),6. Engine Speed (rpm),7. Engine Torque (Nm),8. Expected Gear Ratio (   ),9. Gear Ratio (   ),10. Gear Selector Position (   ),11. Gear Selector Position A (   ),12. Gear Selector Position B (   ),13. Gear Selector Position C (   ),14. Gear Selector Position PA (   ),15. Ignition Status ECM (   ),16. In Rpm Speed NC Sensor (rpm),17. Kick Down Status (   ),18. Lever Unit AW55 GT (   ),19. Lever Unit PRND43L (   ),20. Oil Temperature (degree C),21. Quick Shift Function From GSM On/Off (   ),22. Quick Shift Gear Change From GSM (   ),23. Quick Shift Mode (   ),24. Solenoid S1 & S2 Current (mA),25. Solenoid S1 Status (   ),26. Solenoid S2 Status (   ),27. Solenoid S3 Current (mA),28. Solenoid S3 Status (   ),29. Solenoid S4 & S5 Current (mA),30. Solenoid S4 Status (   ),31. Solenoid S5 Status (   ),32. Solenoid SLS Current (A),33. Solenoid SLT Current (A),34. Solenoid SLU Current (A),35. Torque Control (Nm),36. Torque Limitation Requested (Nm),37. Torque Reduction When Changing Gear (Nm),38. Vehicle Speed ABS (km/h),39. Vehicle Speed SP Sensor (km/h),40. Winter Mode Status (   )
100,0,13.40,Cruise Not Active,87,Engine Running,676,9,4.66,65.53,D,High,Low,Low,High,Ignition Is On,59,Not Active,D,D,67,Off,No Gear Change,Normal,1563,On,On,799,On,0,Off,Off,0.63,0.93,0.20,511,330,10,1,0,Off
101,0,13.32,Cruise Not Active,87,Engine Running,671,9,4.66,5.25,D,High,Low,Low,High,Ignition Is On,127,Not Active,D,D,67,Off,No Gear Change,Normal,1558,On,On,808,On,0,Off,Off,0.50,0.72,0.20,511,330,10,2,1,Off
102,18,13.81,Cruise Not Active,87,Engine Running,1473,127,4.66,4.88,D,High,Low,Low,High,Ignition Is On,749,Not Active,D,D,68,Off,No Gear Change,Normal,1578,On,On,825,On,0,Off,Off,0.59,0.52,0.58,511,330,144,18,8,Off
103,18,13.96,Cruise Not Active,87,Engine Running,1988,104,3.03,3.03,D,High,Low,Low,High,Ignition Is On,1316,Not Active,D,D,68,Off,No Gear Change,Normal,5,Off,Off,831,On,0,Off,Off,0.57,0.84,0.20,511,330,75,25,22,Off
104,21,13.94,Cruise Not Active,88,Engine Running,2077,143,3.03,3.05,D,High,Low,Low,High,Ignition Is On,1733,Not Active,D,D,68,Off,No Gear Change,Normal,5,Off,Off,811,On,1676,On,On,0.76,0.74,0.58,511,330,143,34,29,Off
105,20,13.67,Cruise Not Active,88,Engine Running,1986,125,1.98,1.98,D,High,Low,Low,High,Ignition Is On,1408,Not Active,D,D,68,Off,No Gear Change,Normal,5,Off,Off,822,On,882,On,Off,0.45,0.68,0.20,511,511,124,41,36,Off
106,25,13.81,Cruise Not Active,88,Engine Running,2218,150,1.98,1.99,D,High,Low,Low,High,Ignition Is On,1693,Not Active,D,D,68,Off,No Gear Change,Normal,5,Off,Off,822,On,878,On,Off,0.45,0.69,0.20,511,511,152,48,44,Off
107,24,13.83,Cruise Not Active,88,Engine Running,2337,155,1.34,1.99,D,High,Low,Low,High,Ignition Is On,1974,Not Active,D,D,68,Off,No Gear Change,Normal,0,Off,Off,3,Off,1676,On,On,0.70,0.74,0.20,511,511,156,55,51,Off
108,20,13.83,Cruise Not Active,88,Engine Running,2041,132,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1475,Not Active,D,D,68,Off,No Gear Change,Normal,0,Off,Off,0,Off,873,On,Off,0.54,0.81,0.48,511,511,129,59,57,Off
109,14,13.83,Cruise Not Active,88,Engine Running,1809,78,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1542,Not Active,D,D,68,Off,No Gear Change,Normal,0,Off,Off,0,Off,858,On,Off,0.57,0.82,0.57,511,511,71,60,59,Off
110,19,13.77,Cruise Not Active,88,Engine Running,1671,130,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1603,Not Active,D,D,68,Off,No Gear Change,Normal,0,Off,Off,0,Off,863,On,Off,0.52,0.80,0.57,511,511,127,63,62,Off
111,20,13.91,Cruise Not Active,89,Engine Running,1765,111,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1677,Not Active,D,D,68,Off,No Gear Change,Normal,0,Off,Off,0,Off,863,On,Off,0.45,0.69,0.74,511,511,115,66,65,Off
112,22,13.85,Cruise Not Active,89,Engine Running,1751,132,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1759,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,858,On,Off,0.56,0.82,1,511,511,128,69,68,Off
113,18,13.83,Cruise Not Active,89,Engine Running,1801,121,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1814,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,853,On,Off,0.50,0.78,1,511,511,129,71,70,Off
114,15,13.81,Cruise Not Active,90,Engine Running,1853,81,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1856,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,848,On,Off,0.59,0.88,1,511,511,86,71,72,Off
115,5,13.83,Cruise Not Active,90,Engine Running,1847,21,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1840,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,848,On,Off,0.54,0.81,1.00,511,511,12,71,71,Off
116,13,13.89,Cruise Not Active,90,Engine Running,1857,85,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1858,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,848,On,Off,0.58,0.86,1.00,511,511,87,72,72,Off
117,13,13.75,Cruise Not Active,90,Engine Running,1888,83,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1889,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,843,On,Off,0.57,0.83,1.00,511,511,78,74,73,Off
118,15,13.81,Cruise Not Active,90,Engine Running,1928,103,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1934,Not Active,D,D,69,Off,No Gear Change,Normal,0,Off,Off,0,Off,843,On,Off,0.57,0.85,1.00,511,511,103,75,75,Off
119,12,13.96,Cruise Not Active,90,Engine Running,1969,83,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1970,Not Active,D,D,69,Off,No Gear Change,Normal,853,Off,On,0,Off,833,On,Off,0.72,0.88,0.50,511,511,84,76,76,Off
120,11,13.85,Cruise Not Active,90,Engine Running,1648,73,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1499,Not Active,D,D,69,Off,No Gear Change,Normal,853,Off,On,0,Off,838,On,Off,0.54,0.81,0.97,511,511,39,75,76,Off
121,0,13.71,Cruise Not Active,90,Engine Running,1477,-17,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1464,Not Active,D,D,69,Off,No Gear Change,Normal,843,Off,On,0,Off,828,On,Off,0.54,0.82,1.00,511,511,-17,72,74,Off
122,8,13.83,Cruise Not Active,90,Engine Running,1433,54,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1433,Not Active,D,D,69,Off,No Gear Change,Normal,843,Off,On,0,Off,833,On,Off,0.59,0.88,0.51,511,511,75,73,73,Off
123,11,13.79,Cruise Not Active,90,Engine Running,1573,77,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1440,Not Active,D,D,69,Off,No Gear Change,Normal,838,Off,On,0,Off,833,On,Off,0.59,0.88,0.54,511,511,75,73,73,Off
124,13,13.71,Cruise Not Active,90,Engine Running,1511,93,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1455,Not Active,D,D,68,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,0.52,511,511,90,74,74,Off
125,9,13.73,Cruise Not Active,89,Engine Running,1524,66,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1459,Not Active,D,D,68,Off,No Gear Change,Normal,833,Off,On,0,Off,828,On,Off,0.59,0.88,0.54,511,511,67,74,74,Off
126,13,13.73,Cruise Not Active,89,Engine Running,1547,93,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1460,Not Active,D,D,68,Off,No Gear Change,Normal,833,Off,On,0,Off,828,On,Off,0.57,0.84,0.56,511,511,92,74,74,Off
127,14,13.75,Cruise Not Active,89,Engine Running,1526,98,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1469,Not Active,D,D,68,Off,No Gear Change,Normal,828,Off,On,0,Off,823,On,Off,0.57,0.85,0.56,511,511,98,75,75,Off
128,14,13.81,Cruise Not Active,89,Engine Running,1529,98,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1481,Not Active,D,D,68,Off,No Gear Change,Normal,828,Off,On,0,Off,823,On,Off,0.57,0.85,0.56,511,511,101,75,75,Off
129,10,13.71,Cruise Not Active,89,Engine Running,1489,61,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1484,Not Active,D,D,68,Off,No Gear Change,Normal,823,Off,On,0,Off,823,On,Off,0.54,0.81,0.57,511,511,54,74,75,Off
130,0,13.73,Cruise Not Active,89,Engine Running,1448,-21,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1435,Not Active,D,D,68,Off,No Gear Change,Normal,818,Off,On,0,Off,818,On,Off,0.54,0.81,1.00,511,511,-21,71,73,Off
131,0,13.73,Cruise Not Active,89,Engine Running,1398,-22,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1383,Not Active,D,D,68,Off,No Gear Change,Normal,818,Off,On,0,Off,818,On,Off,0.54,0.81,1.00,511,511,-22,69,70,Off
132,0,13.77,Cruise Not Active,89,Engine Running,1347,-22,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1336,Not Active,D,D,68,Off,No Gear Change,Normal,818,Off,On,0,Off,823,On,Off,0.59,0.87,0.49,511,511,-22,67,68,Off
133,12,13.73,Cruise Not Active,89,Engine Running,1524,90,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1345,Not Active,D,D,68,Off,No Gear Change,Normal,828,Off,On,0,Off,823,On,Off,0.52,0.74,0.49,511,511,122,69,68,Off
134,13,13.83,Cruise Not Active,88,Engine Running,1626,90,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1385,Not Active,D,D,68,Off,No Gear Change,Normal,818,Off,On,0,Off,818,On,Off,0.59,0.88,0.54,511,511,81,71,70,Off
135,13,13.81,Cruise Not Active,88,Engine Running,1485,96,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1402,Not Active,D,D,68,Off,No Gear Change,Normal,818,Off,On,0,Off,818,On,Off,0.59,0.88,0.54,511,511,92,72,71,Off
136,9,13.73,Cruise Not Active,88,Engine Running,1454,63,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1417,Not Active,D,D,68,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.59,0.88,0.49,511,511,54,72,72,Off
137,11,13.81,Cruise Not Active,88,Engine Running,1592,75,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1434,Not Active,D,D,68,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.59,0.88,0.53,511,511,71,73,73,Off
138,11,13.81,Cruise Not Active,87,Engine Running,1522,79,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1448,Not Active,D,D,68,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.59,0.88,0.54,511,511,78,74,74,Off
139,8,13.81,Cruise Not Active,87,Engine Running,1489,59,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1463,Not Active,D,D,68,Off,No Gear Change,Normal,808,Off,On,0,Off,818,On,Off,0.59,0.88,0.52,511,511,59,74,74,Off
140,11,13.83,Cruise Not Active,87,Engine Running,1537,74,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1469,Not Active,D,D,68,Off,No Gear Change,Normal,808,Off,On,0,Off,818,On,Off,0.59,0.88,0.52,511,511,75,74,75,Off
141,7,13.81,Cruise Not Active,87,Engine Running,1515,49,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1468,Not Active,D,D,68,Off,No Gear Change,Normal,808,Off,On,0,Off,813,On,Off,0.59,0.88,0.52,511,511,47,74,75,Off
142,2,13.73,Cruise Not Active,87,Engine Running,1467,13,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1453,Not Active,D,D,67,Off,No Gear Change,Normal,804,Off,On,0,Off,813,On,Off,0.59,0.88,0.48,511,511,13,74,74,Off
143,14,13.83,Cruise Not Active,87,Engine Running,1713,97,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1462,Not Active,D,D,67,Off,No Gear Change,Normal,808,Off,On,0,Off,813,On,Off,0.59,0.88,0.53,511,511,91,74,74,Off
144,7,13.73,Cruise Not Active,87,Engine Running,1526,52,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1464,Not Active,D,D,67,Off,No Gear Change,Normal,808,Off,On,0,Off,813,On,Off,0.59,0.88,0.51,511,511,51,74,75,Off
145,9,13.77,Cruise Not Active,87,Engine Running,1536,61,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1454,Not Active,D,D,67,Off,No Gear Change,Normal,804,Off,On,0,Off,813,On,Off,0.59,0.88,0.54,511,511,62,74,74,Off
146,13,13.75,Cruise Not Active,87,Engine Running,1536,94,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1456,Not Active,D,D,67,Off,No Gear Change,Normal,804,Off,On,0,Off,813,On,Off,0.58,0.86,0.56,511,511,93,74,74,Off
147,13,13.77,Cruise Not Active,87,Engine Running,1510,93,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1455,Not Active,D,D,67,Off,No Gear Change,Normal,804,Off,On,0,Off,813,On,Off,0.59,0.88,0.55,511,511,94,74,74,Off
148,12,13.73,Cruise Not Active,87,Engine Running,1497,55,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1445,Not Active,D,D,67,Off,No Gear Change,Normal,804,Off,On,0,Off,813,On,Off,0.59,0.88,0.50,511,511,56,73,74,Off
149,8,13.75,Cruise Not Active,87,Engine Running,1528,65,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1426,Not Active,D,D,67,Off,No Gear Change,Normal,804,Off,On,0,Off,813,On,Off,0.59,0.88,0.55,511,511,82,72,73,Off
150,12,13.75,Cruise Not Active,87,Engine Running,1467,70,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1419,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.59,0.88,0.52,511,511,58,71,72,Off
151,12,13.75,Cruise Not Active,87,Engine Running,1531,85,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1406,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.53,0.80,0.56,511,511,90,72,72,Off
152,13,13.79,Cruise Not Active,87,Engine Running,1484,85,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1424,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.58,0.85,0.55,511,511,90,72,72,Off
153,12,13.79,Cruise Not Active,87,Engine Running,1497,79,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1440,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.59,0.88,0.51,511,511,77,73,73,Off
154,8,13.81,Cruise Not Active,87,Engine Running,1526,60,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1444,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.59,0.88,0.54,511,511,71,73,73,Off
155,10,13.69,Cruise Not Active,87,Engine Running,1508,74,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1452,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,809,On,Off,0.59,0.88,0.55,511,511,77,73,74,Off
156,13,13.81,Cruise Not Active,87,Engine Running,1559,93,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1468,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.57,0.82,0.54,511,511,93,75,75,Off
157,17,13.83,Cruise Not Active,87,Engine Running,1619,113,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1490,Not Active,D,D,67,Off,No Gear Change,Normal,799,Off,On,0,Off,813,On,Off,0.53,0.80,0.56,511,511,114,76,76,Off
158,18,13.81,Cruise Not Active,87,Engine Running,1614,118,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1522,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,813,On,Off,0.47,0.75,0.57,511,511,119,78,77,Off
159,22,13.79,Cruise Not Active,87,Engine Running,1646,155,1.02,1.01,D,High,Low,Low,High,Ignition Is On,1562,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.41,0.72,1.00,511,511,149,81,80,Off
160,24,13.73,Cruise Not Active,87,Engine Running,1609,162,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1621,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.44,0.73,1.00,511,511,163,84,83,Off
161,23,13.81,Cruise Not Active,87,Engine Running,1657,167,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1667,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.40,0.71,1.00,511,511,169,86,85,Off
162,25,13.81,Cruise Not Active,87,Engine Running,1706,167,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1720,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.40,0.71,1,511,511,168,88,87,Off
163,24,13.73,Cruise Not Active,87,Engine Running,1746,165,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1762,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.44,0.73,1,511,511,166,90,90,Off
164,23,13.79,Cruise Not Active,87,Engine Running,1797,157,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1799,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.44,0.73,1.00,511,511,154,92,92,Off
165,23,13.73,Cruise Not Active,88,Engine Running,1833,153,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1841,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,804,On,Off,0.59,0.84,1.00,511,511,154,94,94,Off
166,14,13.67,Cruise Not Active,88,Engine Running,1854,97,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1857,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.52,0.79,1,511,511,110,95,95,Off
167,17,13.67,Cruise Not Active,88,Engine Running,1868,96,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1867,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.52,0.79,1,511,511,87,95,95,Off
168,10,13.77,Cruise Not Active,88,Engine Running,1866,62,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1864,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.54,0.81,1,511,511,51,93,95,Off
169,0,13.79,Cruise Not Active,88,Engine Running,1833,14,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1817,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,14,92,92,Off
170,13,13.67,Cruise Not Active,88,Engine Running,1810,91,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1804,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,84,91,92,Off
171,8,13.73,Cruise Not Active,88,Engine Running,1786,57,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1781,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.56,0.84,1.00,511,511,67,90,91,Off
172,16,13.79,Cruise Not Active,88,Engine Running,1776,124,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1780,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,813,On,Off,0.45,0.72,1,511,511,120,91,91,Off
173,22,13.79,Cruise Not Active,88,Engine Running,1797,151,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1800,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.56,0.82,1,511,511,152,91,92,Off
174,11,13.77,Cruise Not Active,88,Engine Running,1798,72,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1788,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.51,0.78,1.00,511,511,75,90,91,Off
175,19,13.73,Cruise Not Active,88,Engine Running,1792,154,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1790,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.52,0.79,1.00,511,511,156,91,91,Off
176,14,13.79,Cruise Not Active,88,Engine Running,1791,77,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1785,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,83,90,91,Off
177,15,13.65,Cruise Not Active,88,Engine Running,1768,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1768,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,102,89,90,Off
178,11,13.65,Cruise Not Active,88,Engine Running,1747,52,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1745,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,29,88,89,Off
179,10,13.83,Cruise Not Active,88,Engine Running,1741,54,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1735,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,37,88,89,Off
180,18,13.77,Cruise Not Active,87,Engine Running,1735,127,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1745,Not Active,D,D,67,Off,No Gear Change,Normal,779,Off,On,0,Off,809,On,Off,0.52,0.79,1,511,511,120,89,89,Off
181,22,13.73,Cruise Not Active,87,Engine Running,1768,166,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1776,Not Active,D,D,67,Off,No Gear Change,Normal,794,Off,On,0,Off,809,On,Off,0.36,0.69,1,511,511,174,92,90,Off
182,25,13.75,Cruise Not Active,87,Engine Running,1818,162,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1824,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.48,0.77,1.00,511,511,163,93,93,Off
183,17,13.77,Cruise Not Active,87,Engine Running,1842,115,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1843,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.52,0.79,1.00,511,511,113,94,94,Off
184,20,13.81,Cruise Not Active,87,Engine Running,1856,139,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1861,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.32,0.59,1,511,511,138,95,95,Off
185,29,13.79,Cruise Not Active,87,Engine Running,1905,232,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1914,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.51,0.78,1,511,511,201,97,98,Off
186,16,13.79,Cruise Not Active,87,Engine Running,1924,112,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1918,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.47,0.75,1,511,511,123,98,98,Off
187,21,13.77,Cruise Not Active,87,Engine Running,1930,141,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1933,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.83,1.00,511,511,144,98,99,Off
188,16,13.75,Cruise Not Active,87,Engine Running,1930,129,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1932,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.54,0.81,1,511,511,123,98,98,Off
189,18,13.85,Cruise Not Active,87,Engine Running,1934,128,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1932,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.51,0.78,1.00,511,511,128,98,98,Off
190,15,13.81,Cruise Not Active,87,Engine Running,1934,98,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1930,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.48,0.76,1.00,511,511,100,98,98,Off
191,19,13.81,Cruise Not Active,88,Engine Running,1939,133,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1938,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.52,0.79,1,511,511,134,99,99,Off
192,15,13.77,Cruise Not Active,88,Engine Running,1942,101,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1941,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.58,0.86,1.00,511,511,97,98,99,Off
193,14,13.79,Cruise Not Active,88,Engine Running,1938,96,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1941,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,97,98,99,Off
194,15,13.69,Cruise Not Active,88,Engine Running,1941,110,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1944,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.84,1,511,511,107,99,99,Off
195,16,13.71,Cruise Not Active,88,Engine Running,1948,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1951,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.50,0.78,1.00,511,511,110,99,99,Off
196,19,13.77,Cruise Not Active,88,Engine Running,1960,100,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1.00,511,511,104,100,100,Off
197,13,13.67,Cruise Not Active,88,Engine Running,1963,87,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1964,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.86,1.00,511,511,90,99,100,Off
198,18,13.77,Cruise Not Active,88,Engine Running,1967,148,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1969,Not Active,D,D,67,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.47,0.76,1.00,511,511,144,101,100,Off
199,19,13.73,Cruise Not Active,88,Engine Running,1981,117,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1983,Not Active,D,D,67,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.53,0.80,1.00,511,511,119,101,101,Off
200,20,13.77,Cruise Not Active,88,Engine Running,1995,138,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1996,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.55,0.82,1,511,511,138,102,102,Off
201,13,13.71,Cruise Not Active,88,Engine Running,1999,83,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2000,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.50,0.77,1.00,511,511,87,102,102,Off
