Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
1581,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1582,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1583,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1584,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1585,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1586,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1587,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1588,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1589,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1590,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1591,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1592,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1593,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1594,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1595,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1596,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1597,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1598,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1599,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1600,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1601,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1602,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1603,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1604,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1605,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1606,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1607,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1608,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1609,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1610,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1611,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1612,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1613,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1614,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1615,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1616,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1617,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1618,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1619,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1620,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1621,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1622,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1623,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1624,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1625,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1626,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1627,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1628,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1629,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1630,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1631,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1632,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1633,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1634,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1635,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1636,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1637,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1638,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1639,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1640,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1641,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1642,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1643,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1644,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1645,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1646,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1647,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1648,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1649,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1650,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1651,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1652,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1653,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1654,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1655,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1656,47.843,0,16.078,23,0.012,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1657,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1658,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1659,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1660,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1661,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1662,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1663,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1664,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1665,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1666,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1667,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1668,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1669,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1670,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1671,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1672,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1673,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1674,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1675,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1676,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1677,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1678,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1679,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1680,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1681,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1682,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1683,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1684,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1685,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1686,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1687,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1688,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1689,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1690,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1691,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1692,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1693,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1694,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1695,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1696,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1697,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1698,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1699,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1700,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1701,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1702,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1703,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1704,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1705,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1706,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1707,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1708,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1709,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1710,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.812,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1711,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1712,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1713,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1714,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1715,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,396,ON,13.750,15,0.107,2381,21,21
1716,-3,OFF,0,4.688,5.510,OFF,0,0,71,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.942,0.175,0.740,52.848
1717,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.578,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,-0.781
1718,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1719,47.843,0,16.078,23,0.012,0.047,OFF,ECT 5th,NA,OFF,97.812,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1720,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1721,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1722,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1723,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
