Row,+BM Voltage [V],4WD Switch,A/T Oil Temperature 1 [degree C],A/T Oil Temperature 2 [degree C],Accel Fully Close Learn Count1 [deg],Accel Fully Close Learn Count2 [deg],Accel Sens. No.1 Volt % [%],Accel Sens. No.2 Volt % [%],Accel Sensor Out No.1 [V],Accel Sensor Out No.2 [V],Accelerator Idle Position,Accelerator Position [%],AF Lambda (Bank1 Sensor1),AF Lambda (Bank2 Sensor1),AFS Current (Bank1 Sensor1) [mA],AFS Current (Bank2 Sensor1) [mA],AFS Voltage (Bank1 Sensor1) [V],AFS Voltage (Bank2 Sensor1) [V],All Cylinders Misfire Count,Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Catalyst Temp (Bank1 Sensor1) [degree C],Catalyst Temp B1S2 [degree C],Catalyst Temp (Bank2 Sensor1) [degree C],Catalyst Temp B2S2 [degree C],Closed Throttle Position Switch,Coolant Temp [degree C],Electrical Load Signal 1,Electrical Load Signal 2,Engine Speed [rpm],EVAP (Purge) VSV [%],EVAP Monitor,EVAP Monitor,EVAP Monitor CMPL,EVAP Monitor ENA,Evap Purge Flow [%],EVAP Purge VSV,EVAP System Vent Valve,FC TAU,Fuel Cut Condition,Fuel Pump Speed Control,Fuel Pump/Speed Status,Fuel System Monitor,Fuel System Monitor CMPL,Fuel System Monitor ENA,Fuel System Monitor Result,Fuel System Status Count1,Fuel System Status Count2,Heated Cat Monitor CMPL,Heated Cat Monitor ENA,Heated Catalyst Monitor,Heated Catalyst Monitor,Heater Monitor CMPL,Heater Monitor ENA,Idle Fuel Cut,IG OFF Elapsed Time [min],IGN Advance [deg],Ignition Trig. Count,Initial Intake Air Temp [degree C],Injection Volum (Cylinder1) [ml],Injector(Port) [us],Intake Air [degree C],Knock Correct Learn Value [degree CA],Knock Feedback Value [degree CA],Lock Up,Long FT (Bank1 Sensor1) [%],Long FT (Bank2 Sensor1) [%],MAF [gm/s],MIL,MIL on Run Distance [km],MISFIRE LOAD [g/rev],Misfire Margin [%],Misfire Monitor,Misfire Monitor CMPL,Misfire Monitor ENA,MISFIRE RPM [rpm],Neutral Position Switch Signal,O2 Heater B1S2,O2 Heater B2S2,O2 Heater Curr Val B1S2 [A],O2 Heater Curr Val B2S2 [A],O2S B1S2 [V],O2S B2S2 [V],O2S Impedance B1S2 [ohm],O2S Impedance B2S2 [ohm],O2S(Air/FuelS) Heater Monitor,O2S(Air/FuelS) Heater Monitor,O2S(Air/FuelS) Monitor,O2S(Air/FuelS) Monitor,O2S(Air/FuelS) Monitor CMPL,O2S(Air/FuelS) Monitor ENA,OBD Requirements,Open Side Malfunction,Power Steering Signal,Purge Cut VSV Duty [%],Purge Density Learn Value,Running Time from MIL ON [min],Shift Status,Shift Switch Status (2 Range),Shift Switch Status (3 Range),Shift Switch Status (D Range),Shift Switch Status (L Range),Shift Switch Status (R Range),Shift Switch Status(4 Range),Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%],SLT Solenoid Status,SLU Solenoid Status,SPD (NT) [rpm],SPD (SP2) [km/h],ST1,Target Air-Fuel Ratio,TC and TE1,TC Terminal,Throttle Fully Close Learn [V],Throttle Idle Position,Throttle Motor Current [A],Throttle Motor DUTY [%],Throttle Motor Duty (Close) [%],Throttle Motor Duty (Open) [%],Throttle Position Command [V],Throttle Position No.1 [V],Throttle Position No.2 [V],Throttle Require Position [V],Throttle Sens Open Pos Count1 [V],Throttle Sens Open Pos Count2 [V],Throttle Sensor Count2 Volt % [%],Throttle Sensor Position [%],Throttle Sensor Volt % [%],Time after DTC Cleared [min],TOTAL FT Count1,TOTAL FT Count2,Transfer L4,Transmission Type,Transmission Type2,Vacuum Pump,Vapor Pressure (Calculated) [kPa],Vapor Pressure Pump [kPa],Vehicle Load [%],Vehicle Speed [km/h],VN Turbo Type,VVT Aim Angle Count1 [%],VVT Aim Angle Count2 [%],VVT Change Angle Count1 [degree FR],VVT Change Angle Count2 [degree FR],VVT Control Status Count1,VVT Control Status Count2,VVT OCV Duty Count1 [%],VVT OCV Duty Count2 [%]
2682,13.983,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.991,1.003,-0.016,0.012,3.269,3.318,0,98,51199.219,13.750,27.451,594.600,533.100,594.600,533.100,ON,82,OFF,OFF,978,43.137,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,18,394,7.500,0.120,2364,-1,21.875,-3,OFF,2.344,5.469,4.900,OFF,0,0,41,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.625,0.425,52.199,50.254,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,38.727,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0,-0.781,ON,OFF,900,4,OFF,0.993,OFF,OFF,0.684,ON,0.625,15.294,9,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.020,0.039,ON,ECT 5th,NA,OFF,98.670,98.758,12.549,4,Not Avl,0,0,0,0,ON,ON,0,0
2683,13.992,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.992,0.997,-0.008,-0.008,3.283,3.283,0,98,51199.219,13.730,27.451,594.600,533.100,594.600,533.100,ON,82,OFF,OFF,954.500,41.569,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,20,407,7.500,0.120,2339,-1,21.875,-3,OFF,2.344,5.469,4.980,OFF,0,0,41,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.640,0.425,52.199,50.254,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,37.402,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0,-0.781,ON,OFF,900,4,OFF,0.995,OFF,OFF,0.684,ON,0.312,15.294,6,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.020,0.039,ON,ECT 5th,NA,OFF,98.626,98.538,12.941,4,Not Avl,0,0,0,0,ON,ON,0,0
2684,13.984,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.002,0.998,0.023,-0.004,3.337,3.288,0,98,51199.219,13.750,27.843,594.600,533.100,594.600,533.100,ON,82,OFF,OFF,925.750,41.176,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,20,420,7.500,0.120,2364,-1,21.875,-3,OFF,2.344,5.469,5,OFF,0,0,41,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.640,0.425,52.199,50.254,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,36.700,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0.781,-0.781,ON,OFF,850,3,OFF,0.997,OFF,OFF,0.684,ON,0.312,15.294,5,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.020,0.039,ON,ECT 5th,NA,OFF,98.670,98.802,13.333,3,Not Avl,0,0,0,0,ON,ON,0,0
2685,13.999,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.002,1.002,0.020,0.012,3.332,3.318,0,98,51199.219,13.730,28.235,594.600,533.100,594.600,533.100,ON,82,OFF,OFF,907,41.569,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,20,435,7.500,0.106,2430,-1,21.875,-3,OFF,2.344,5.469,5.010,OFF,0,0,41,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.942,0.640,0.425,51.875,49.605,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,37.067,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0.781,-0.781,ON,OFF,850,3,OFF,0.996,OFF,OFF,0.684,ON,0.234,15.294,3,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.020,0.039,ON,ECT 5th,NA,OFF,98.648,98.736,13.725,3,Not Avl,0,0,0,0,ON,ON,0,0
2686,13.984,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.002,1.007,0.020,0.023,3.332,3.337,0,98,51199.219,13.750,28.627,593.300,532,593.300,532,ON,82,OFF,OFF,900.750,41.961,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,20,447,7.500,0.106,2426,-1,21.875,-3,OFF,2.344,5.469,5.060,OFF,0,0,75,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.640,0.425,51.875,49.930,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,36.584,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0.781,0,ON,OFF,850,3,OFF,0.995,OFF,OFF,0.684,ON,0.234,15.294,5,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.020,0.039,ON,ECT 5th,NA,OFF,98.670,98.648,14.118,5,Not Avl,0,0,0,0,ON,ON,0,0
2687,13.944,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.000,1.014,0.012,0.043,3.322,3.371,0,98,51199.219,13.730,28.235,593.300,532,593.300,532,ON,82,OFF,OFF,885,37.647,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,20,460,7.500,0.106,2263,-1,21.875,-3,OFF,2.344,5.469,3.820,OFF,0,0,75,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.640,0.425,52.199,49.605,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,33.459,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0.781,0.781,ON,OFF,800,3,ON,0.993,OFF,OFF,0.684,ON,1.016,14.510,15,0,0.723,0.723,2.305,0.723,0.918,2.031,46.275,0,14.510,268,0.020,0.043,ON,ECT 5th,NA,OFF,98.670,98.802,10.588,4,Not Avl,0,0,0,0,ON,ON,0,0
2688,13.964,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.013,0.012,0.039,3.318,3.366,0,98,51199.219,13.710,27.059,593.300,532,593.300,532,ON,82,OFF,OFF,813.250,32.941,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,19,473,7.500,0.106,2187,-1,21.875,-3,OFF,2.344,5.469,3.820,OFF,0,0,75,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.640,0.410,51.875,49.281,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,28.662,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0.781,1.562,ON,OFF,750,3,ON,0.992,OFF,OFF,0.684,ON,0.234,14.902,5,0,0.742,0.723,2.305,0.742,0.918,2.031,46.275,0,14.510,268,0.020,0.043,ON,ECT 5th,NA,OFF,98.648,98.516,11.765,4,Not Avl,0,0,0,0,ON,ON,0,0
2689,13.944,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.019,1.032,0.082,0.094,3.435,3.449,0,98,51199.219,13.710,27.843,592,531,592,531,ON,81,OFF,OFF,728.750,30.980,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,18,486,7.500,0.106,2267,-1,21.875,-3,OFF,2.344,5.469,3.820,OFF,0,0,53,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.640,0.390,52.523,49.281,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,27.081,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,2.344,3.125,ON,OFF,700,3,OFF,0.991,OFF,OFF,0.684,ON,0.469,14.510,6,0,0.723,0.742,2.305,0.723,0.918,2.031,46.275,0,14.510,268,0.020,0.043,ON,ECT 5th,NA,OFF,98.692,98.736,12.941,3,Not Avl,0,0,0,0,ON,ON,0,0
2690,13.944,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.042,1.040,0.129,0.098,3.508,3.459,0,98,51199.219,13.691,28.627,592,531,592,531,ON,81,OFF,OFF,709.250,31.765,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,18,497,7.500,0.102,2394,-1,21.875,-3,OFF,2.344,5.469,3.870,OFF,0,0,53,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.933,0.640,0.350,52.199,49.281,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,27.930,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,3.906,3.906,ON,OFF,650,3,OFF,0.981,OFF,OFF,0.684,ON,0.391,14.902,5,0,0.742,0.742,2.305,0.742,0.918,2.031,46.275,0,14.510,268,0.023,0.047,ON,ECT 5th,NA,OFF,98.692,98.802,13.725,3,Not Avl,0,0,0,0,ON,ON,0,0
2691,13.943,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.030,1.033,0.098,0.070,3.459,3.415,0,98,51199.219,13.671,29.412,592,531,592,531,ON,81,OFF,OFF,686.500,31.765,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,18,509,7.500,0.102,2470,-1,21.875,-3,OFF,2.344,5.469,3.870,OFF,0,0,53,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.625,0.270,52.199,48.633,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,27.448,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,4.688,4.688,ON,OFF,600,3,OFF,0.970,OFF,OFF,0.684,ON,0.312,14.902,6,0,0.742,0.742,2.305,0.742,0.918,2.031,46.275,0,14.902,268,0.023,0.047,ON,ECT 5th,NA,OFF,98.670,98.736,14.118,3,Not Avl,0,0,0,0,ON,ON,0,0
2692,13.904,ON,44.375,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.016,1.025,0.062,0.039,3.401,3.366,0,98,51199.219,13.710,32.157,590.700,529.900,590.700,529.900,ON,81,OFF,OFF,691.250,38.039,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,18,521,7.500,0.102,2882,-1,21.875,-3,OFF,2.344,5.469,5.150,OFF,0,0,78,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.605,0.195,51.875,48.309,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,33.716,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,3.906,4.688,ON,OFF,600,3,OFF,0.968,OFF,OFF,0.684,ON,1.172,15.294,20,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.027,0.051,ON,ECT 5th,NA,OFF,98.692,98.802,18.824,3,Not Avl,0,0,0,0,ON,ON,0,0
2693,13.934,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.016,1.025,0.062,0.039,3.401,3.361,0,98,51199.219,13.710,32.941,590.700,529.900,590.700,529.900,ON,81,OFF,OFF,766.250,43.529,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,534,7.500,0.102,2978,-1,21.875,-3,OFF,2.344,5.469,5,OFF,0,0,78,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.585,0.175,51.551,47.660,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,39.398,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,3.906,5.469,ON,OFF,700,3,OFF,0.963,OFF,OFF,0.684,ON,1.016,15.294,15,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.027,0.051,ON,ECT 5th,NA,OFF,98.670,98.758,16.471,3,Not Avl,0,0,0,0,ON,ON,0,0
2694,13.945,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.001,1.015,0.004,0.004,3.308,3.308,0,98,51199.219,13.710,32.549,590.700,529.900,590.700,529.900,ON,81,OFF,OFF,823.250,45.098,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10,548,7.500,0.102,2944,-1,21.875,-3,OFF,2.344,5.469,4.950,OFF,0,0,78,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.545,0.155,52.199,47.660,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,40.948,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,3.906,6.250,ON,OFF,750,3,OFF,0.957,OFF,OFF,0.684,ON,1.094,15.294,15,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.031,0.055,ON,ECT 5th,NA,OFF,98.626,98.582,14.902,3,Not Avl,0,0,0,0,ON,ON,0,0
2695,13.944,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.974,0.978,-0.086,-0.121,3.157,3.103,0,98,51199.219,13.750,31.373,589.400,528.900,589.400,528.900,ON,81,OFF,OFF,857.750,45.098,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10,562,7.500,0.130,2769,-1,21.875,-3,OFF,2.344,5.469,4.950,OFF,0,0,81,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.505,0.155,52.199,47.660,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,40.692,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,2.344,3.906,ON,OFF,800,3,OFF,0.961,OFF,OFF,0.684,ON,1.172,15.294,19,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.031,0.059,ON,ECT 5th,NA,OFF,98.648,98.736,14.510,3,Not Avl,0,0,0,0,ON,ON,0,0
2696,13.945,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.957,0.958,-0.148,-0.188,3.059,2.995,0,98,51199.219,13.730,30.588,589.400,528.900,589.400,528.900,ON,81,OFF,OFF,868.750,43.922,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10,577,7.500,0.130,2652,-1,21.875,-3,OFF,2.344,5.469,4.950,OFF,0,0,81,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.485,0.135,52.523,47.336,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,39.490,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,0,1.562,ON,OFF,800,3,OFF,0.974,OFF,OFF,0.684,ON,1.172,15.294,19,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,268,0.031,0.059,ON,ECT 5th,NA,OFF,98.626,98.560,14.118,3,Not Avl,0,0,0,0,ON,ON,0,0
2697,13.961,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.965,0.965,-0.109,-0.156,3.122,3.044,0,98,51199.219,13.750,33.333,589.400,528.900,589.400,528.900,ON,81,OFF,OFF,896.750,53.333,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10,593,7.500,0.130,3054,-1,21.875,-3,OFF,2.344,5.469,6.450,OFF,0,0,81,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.465,0.135,53.172,47.012,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,49.225,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,-1.562,0,ON,OFF,850,3,OFF,0.995,OFF,OFF,0.684,ON,1.250,15.686,19,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,268,0.031,0.059,ON,ECT 5th,NA,OFF,98.604,98.494,18.039,3,Not Avl,0,0,0,0,ON,ON,0,0
2698,13.965,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.987,0.974,-0.039,-0.129,3.235,3.088,0,98,51199.219,13.750,31.765,588.200,527.800,588.200,527.800,ON,81,OFF,OFF,960,52.941,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10.500,21,7.500,0.132,2831,-1,21.875,-3,OFF,2.344,5.469,5.900,OFF,0,0,78,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.465,0.155,52.848,47.012,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,48.712,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,-1.562,-1.562,ON,OFF,900,0,OFF,1.007,OFF,OFF,0.684,ON,1.172,15.686,15,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,269,0.031,0.059,ON,ECT 5th,NA,OFF,98.604,98.516,15.294,3,Not Avl,0,0,0,0,ON,ON,0,0
2699,13.975,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,0.979,0.004,-0.105,3.308,3.127,0,98,51199.219,13.750,30.588,588.200,527.800,588.200,527.800,ON,81,OFF,OFF,997.500,52.157,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10.500,38,7.500,0.132,2698,-1,21.875,-3,OFF,2.344,5.469,5.900,OFF,0,0,78,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.957,0.938,0.465,0.155,52.848,46.688,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,47.723,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,-1.562,-2.344,ON,OFF,950,0,OFF,1.011,OFF,OFF,0.684,ON,1.172,15.686,17,0,0.781,0.781,2.363,0.781,0.918,2.031,47.451,0,15.686,269,0.031,0.059,ON,ECT 5th,NA,OFF,98.648,98.714,14.902,5,Not Avl,0,0,0,0,ON,ON,0,0
2700,13.960,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.007,0.991,0.039,-0.047,3.342,3.196,0,98,51199.219,13.750,29.804,588.200,527.800,588.200,527.800,ON,81,OFF,OFF,993.750,49.020,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,10.500,54,7.500,0.132,2575,-1,21.875,-3,OFF,2.344,5.469,5.170,OFF,0,0,78,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.445,0.155,52.523,46.688,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,42.450,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,-0.781,-2.344,ON,OFF,950,0,OFF,1.009,OFF,OFF,0.684,ON,1.250,15.294,19,0,0.762,0.762,2.324,0.762,0.918,2.031,46.667,0,15.294,269,0.027,0.059,ON,ECT 5th,NA,OFF,98.648,98.780,12.941,5,Not Avl,0,0,0,0,ON,ON,0,0
2701,13.964,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,1.001,0.996,0.008,-0.047,3.313,3.220,0,98,51199.219,13.730,28.235,586.900,526.700,586.900,526.700,ON,81,OFF,OFF,935.750,43.137,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,14,69,7.500,0.132,2408,-1,21.875,-3,OFF,2.344,5.469,4.840,OFF,0,0,34,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.445,0.155,52.199,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,38.373,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,-0.781,-2.344,ON,OFF,900,0,OFF,1.006,OFF,OFF,0.684,ON,1.094,15.294,15,0,0.762,0.762,2.324,0.762,0.918,2.031,46.667,0,15.294,269,0.027,0.055,ON,ECT 5th,NA,OFF,98.626,98.626,12.941,4,Not Avl,0,0,0,0,ON,ON,0,0
2702,13.983,ON,45,51.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.996,0.995,0.008,-0.035,3.288,3.220,0,98,51199.219,13.750,28.235,586.900,526.700,586.900,526.700,ON,81,OFF,OFF,925,41.961,Avail,Compl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,82,7.500,0.116,2386,-1,21.875,-3,OFF,2.344,5.469,4.950,OFF,0,0,34,Avail,Compl,Enable,0,OFF,ACTIVE,ACTIVE,0.952,0.938,0.445,0.155,52.199,46.363,Avail,Compl,Avail,Compl,Compl,Enable,OBD II (California ARB),OFF,OFF,37.177,0.592,0,1st,ON,OFF,OFF,ON,OFF,OFF,-1.562,-3.125,ON,OFF,900,0,OFF,1.007,OFF,OFF,0.684,ON,0.469,15.294,7,0,0.762,0.762,2.344,0.762,0.918,2.031,47.059,0,15.294,269,0.027,0.055,ON,ECT 5th,NA,OFF,98.670,98.780,13.333,4,Not Avl,0,0,0,0,ON,ON,0,0
