Row,ABS Solenoid (SFLH),ABS Solenoid (SFLR),ABS Solenoid (SFRH),ABS Solenoid (SFRR),ABS Solenoid (SRLH),ABS Solenoid (SRLR),ABS Solenoid (SRRH),ABS Solenoid (SRRR),ABS Warning Light,Accelerator Opening Angle% [%],Auto LSD Indicator Light,Automatic Disconnect Diff Switch,BA Ctrl Status,Brake Warning Light,Buzzer,Deceleration Open,Deceleration Sensor [m/s^2],Deceleration Sensor2 [m/s^2],ECB Motor Relay,EFI Communication Invalid,EFI Communication Open,Engine Revolutions [rpm],Fail Safe Motor Relay,FL Speed Open,FL Speed Sensor Voltage Open,FL Wheel ABS Ctrl Status,FL Wheel Acceleration [m/s^2],FL Wheel Direction,FL Wheel Speed [km/h],FL Wheel VSC Ctrl Status,Forward and Rearward G [m/s^2],FR Speed Open,FR Speed Sensor Voltage Open,FR Wheel ABS Ctrl Status,FR Wheel Acceleration [m/s^2],FR Wheel Direction,FR Wheel Speed [km/h],FR Wheel VSC Ctrl Status,Gear Position,IG Voltage Value Decreased,IG Voltage Value Increased,IG1 Voltage Value [V],Inspection Mode,L4 Switch,Lateral G [m/s^2],M/C Pressure Sensor Noise,Main Idle Switch/System Start,Master Cylinder Open,Master Cylinder Sensor [V],MT Voltage Value [V],Number of DTC,Number of IG ON(Inspection),Parking Brake Switch,Real Engine Torque [Nm],Rear Diff Lock Switch,RL Speed Open,RL Speed Sensor Voltage Open,RL Wheel ABS Ctrl Status,RL Wheel Acceleration [m/s^2],RL Wheel Direction,RL Wheel EBD Ctrl Status,RL Wheel Speed [km/h],RL Wheel VSC Ctrl Status,RR Speed Open,RR Speed Sensor Voltage Open,RR Wheel ABS Ctrl Status,RR Wheel Acceleration [m/s^2],RR Wheel Direction,RR Wheel EBD Ctrl Status,RR Wheel Speed [km/h],RR Wheel VSC Ctrl Status,Shift Information,Shift Lever Position,Slip Indicator Light,Solenoid Relay,Steering Angle Sensor [deg],Steering Angle Value [deg],Steering Open,Stop Light Switch,TR(A)C/VSC Solenoid(SM1),TR(A)C/VSC Solenoid(SM2),TRC(TRAC)Brake Ctrl Status,TRC(TRAC)Ctrl Status,TRC(TRAC)Engine/EV Ctrl Status,TRC/VSC Off Mode,Vehicle Speed [km/h],Yaw Rate Open,Yaw Rate Sensor [degree/s],Yaw Rate Sensor Voltage Open,Yaw Rate Sensor2 [degree/s],Yaw Rate Value [degree/s],Zero Point of Decele [m/s^2],Zero Point of Decele2 [m/s^2],Zero Point of M/C [MPa],Zero Point of Steering Angle [deg],Zero Point of Yaw Rate [deg],Zero Point of Yaw Rate2 [degree/s]
78,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
79,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
80,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
81,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
82,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
83,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
84,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,708,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.373,0,0,255,ON,-2.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
85,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,10,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,1317,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,OFF,Normal,0.490,0,0,255,ON,31.094,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
86,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,1378,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-19.719,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
87,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,1141,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-16.156,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
88,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,1034,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-14.750,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
89,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,912,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.812,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
90,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,840,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.765,0,0,255,ON,-8.344,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
91,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,794,ON,Normal,Normal,OFF,0,Forward,0,OFF,0,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.431,0,0,255,ON,-5.250,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
92,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,783,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.353,0,0,255,ON,-3.125,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
93,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,775,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-2.406,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
94,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,792,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-1.438,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
95,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,828,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.118,0,0,255,ON,-1.594,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
96,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,864,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.431,0,0,255,ON,-3.250,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
97,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,878,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-5.750,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
98,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,884,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.667,0,0,255,ON,-7.656,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
99,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,884,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.431,0,0,255,ON,-8.938,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
100,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,872,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.569,0,0,255,ON,-11.094,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
101,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,863,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-11.688,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
102,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,848,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,1.471,0,0,255,ON,-13.594,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
103,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,-0.143,0.000,OFF,Normal,Normal,832,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.157,0,0,255,ON,-14.531,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
104,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,823,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-13.938,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
105,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,816,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.255,0,0,255,ON,-15.250,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
106,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,802,ON,Normal,Normal,OFF,0,Forward,0,OFF,0,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.647,Other,OFF,0,Normal,ON,Normal,1.608,0,0,255,ON,-15.031,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
107,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,793,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.510,0,0,255,ON,-14.500,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
108,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,786,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-13.625,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
109,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,802,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,1.784,0,0,255,ON,-12.594,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
110,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,814,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,2.373,0,0,255,ON,-12.500,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
111,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,823,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,2.784,0,0,255,ON,-13.500,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
112,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,809,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,2.922,0,0,255,ON,-14.219,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
113,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,792,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,2.961,0,0,255,ON,-14.062,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
114,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,771,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.784,0,0,255,ON,-13.250,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,ON,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
